sign_pattern_index,null_mean_delta_L
2426,0.0410976499823971
2427,0.0410184878832484
2428,0.0410910789065539
2429,0.0410119168074052
2430,0.041069553932668
2431,0.0409903918335194
2432,-0.0767840743053615
2433,-0.0768632364045101
2434,-0.0768055992792474
2435,-0.076884761378396
2436,-0.0768121703550906
2437,-0.0768913324542392
2438,-0.0768336953289764
2439,-0.0769128574281251
2440,-0.0362053584696151
2441,-0.0362845205687637
2442,-0.036226883443501
2443,-0.0363060455426496
2444,-0.0362334545193442
2445,-0.0363126166184928
2446,-0.03625497949323
2447,-0.0363341415923787
2448,-0.0029371167055451
2449,-0.0030162788046937
2450,-0.002958641679431
2451,-0.0030378037785796
2452,-0.0029652127552742
2453,-0.0030443748544228
2454,-0.00298673772916
2455,-0.0030658998283087
2456,0.0376415991302012
2457,0.0375624370310525
2458,0.0376200741563153
2459,0.0375409120571667
2460,0.0376135030804721
2461,0.0375343409813235
2462,0.0375919781065862
2463,0.0375128160074376
2464,-0.0772104846125667
2465,-0.0772896467117153
2466,-0.0772320095864525
2467,-0.0773111716856012
2468,-0.0772385806622957
2469,-0.0773177427614444
2470,-0.0772601056361816
2471,-0.0773392677353303
2472,-0.0366317687768203
2473,-0.0367109308759689
2474,-0.0366532937507062
2475,-0.0367324558498548
2476,-0.0366598648265493
2477,-0.036739026925698
2478,-0.0366813898004352
2479,-0.0367605518995839
2480,-0.0033635270127503
2481,-0.0034426891118989
2482,-0.0033850519866362
2483,-0.0034642140857848
2484,-0.0033916230624794
2485,-0.003470785161628
2486,-0.0034131480363652
2487,-0.0034923101355139
2488,0.037215188822996
2489,0.0371360267238474
2490,0.0371936638491101
2491,0.0371145017499615
2492,0.0371870927732669
2493,0.0371079306741183
2494,0.0371655677993811
2495,0.0370864057002324
2496,-0.073261172941338
2497,-0.0733403350404867
2498,-0.0732826979152239
2499,-0.0733618600143725
2500,-0.0732892689910671
2501,-0.0733684310902157
2502,-0.073310793964953
2503,-0.0733899560641016
2504,-0.0326824571055916
2505,-0.0327616192047403
2506,-0.0327039820794775
2507,-0.0327831441786262
2508,-0.0327105531553207
2509,-0.0327897152544693
2510,-0.0327320781292066
2511,-0.0328112402283552
2512,0.0005857846584783
2513,0.0005066225593296
2514,0.0005642596845924
2515,0.0004850975854437
2516,0.0005576886087492
2517,0.0004785265096006
2518,0.0005361636348633
2519,0.0004570015357147
2520,0.0411645004942246
2521,0.041085338395076
2522,0.0411429755203388
2523,0.0410638134211901
2524,0.0411364044444956
2525,0.0410572423453469
2526,0.0411148794706097
2527,0.0410357173714611
2528,-0.0736875832485432
2529,-0.0737667453476918
2530,-0.0737091082224291
2531,-0.0737882703215777
2532,-0.0737156792982723
2533,-0.0737948413974209
2534,-0.0737372042721582
2535,-0.0738163663713068
2536,-0.0331088674127968
2537,-0.0331880295119455
2538,-0.0331303923866827
2539,-0.0332095544858313
2540,-0.0331369634625259
2541,-0.0332161255616745
2542,-0.0331584884364118
2543,-0.0332376505355604
2544,0.0001593743512731
2545,8.021225212448599e-05
2546,0.0001378493773872
2547,5.868727823860794e-05
2548,0.000131278301544
2549,5.2116202395420994e-05
2550,0.0001097533276581
2551,3.059122850954295e-05
2552,0.0407380901870195
2553,0.0406589280878708
2554,0.0407165652131336
2555,0.040637403113985
2556,0.0407099941372904
2557,0.0406308320381418
2558,0.0406884691634045
2559,0.0406093070642559
2560,-0.0587864777278397
2561,-0.0588656398269884
2562,-0.0588080027017256
2563,-0.0588871648008742
2564,-0.0588145737775688
2565,-0.0588937358767174
2566,-0.0588360987514547
2567,-0.0589152608506033
2568,-0.0182077618920933
2569,-0.018286923991242
2570,-0.0182292868659792
2571,-0.0183084489651279
2572,-0.0182358579418224
2573,-0.018315020040971
2574,-0.0182573829157083
2575,-0.0183365450148569
2576,0.0150604798719766
2577,0.0149813177728279
2578,0.0150389548980907
2579,0.014959792798942
2580,0.0150323838222475
2581,0.0149532217230989
2582,0.0150108588483616
2583,0.014931696749213
2584,0.055639195707723
2585,0.0555600336085743
2586,0.0556176707338371
2587,0.0555385086346884
2588,0.0556110996579939
2589,0.0555319375588453
2590,0.055589574684108
2591,0.0555104125849594
2592,-0.0592128880350449
2593,-0.0592920501341935
2594,-0.0592344130089308
2595,-0.0593135751080794
2596,-0.059240984084774
2597,-0.0593201461839226
2598,-0.0592625090586598
2599,-0.0593416711578085
2600,-0.0186341721992985
2601,-0.0187133342984472
2602,-0.0186556971731844
2603,-0.018734859272333
2604,-0.0186622682490276
2605,-0.0187414303481762
2606,-0.0186837932229135
2607,-0.0187629553220621
2608,0.0146340695647714
2609,0.0145549074656227
2610,0.0146125445908855
2611,0.0145333824917369
2612,0.0146059735150423
2613,0.0145268114158937
2614,0.0145844485411564
2615,0.0145052864420078
2616,0.0552127854005178
2617,0.0551336233013691
2618,0.0551912604266319
2619,0.0551120983274833
2620,0.0551846893507887
2621,0.0551055272516401
2622,0.0551631643769028
2623,0.0550840022777542
2624,-0.0552635763638163
2625,-0.0553427384629649
2626,-0.0552851013377021
2627,-0.0553642634368508
2628,-0.0552916724135453
2629,-0.055370834512694
2630,-0.0553131973874312
2631,-0.0553923594865798
2632,-0.0146848605280699
2633,-0.0147640226272185
2634,-0.0147063855019558
2635,-0.0147855476011044
2636,-0.0147129565777989
2637,-0.0147921186769476
2638,-0.0147344815516848
2639,-0.0148136436508335
2640,0.018583381236
2641,0.0185042191368514
2642,0.0185618562621141
2643,0.0184826941629655
2644,0.018555285186271
2645,0.0184761230871223
2646,0.0185337602123851
2647,0.0184545981132364
2648,0.0591620970717464
2649,0.0590829349725978
2650,0.0591405720978605
2651,0.0590614099987119
2652,0.0591340010220173
2653,0.0590548389228687
2654,0.0591124760481315
2655,0.0590333139489828
2656,-0.0556899866710214
2657,-0.0557691487701701
2658,-0.0557115116449073
2659,-0.055790673744056
2660,-0.0557180827207505
2661,-0.0557972448198991
2662,-0.0557396076946364
2663,-0.055818769793785
2664,-0.0151112708352751
2665,-0.0151904329344237
2666,-0.0151327958091609
2667,-0.0152119579083096
2668,-0.0151393668850041
2669,-0.0152185289841528
2670,-0.01516089185889
2671,-0.0152400539580386
2672,0.0181569709287948
2673,0.0180778088296462
2674,0.018135445954909
2675,0.0180562838557603
2676,0.0181288748790658
2677,0.0180497127799171
2678,0.0181073499051799
2679,0.0180281878060313
2680,0.0587356867645412
2681,0.0586565246653926
2682,0.0587141617906553
2683,0.0586349996915067
2684,0.0587075907148122
2685,0.0586284286156635
2686,0.0586860657409263
2687,0.0586069036417776
2688,-0.0591675624971032
2689,-0.0592467245962518
2690,-0.0591890874709891
2691,-0.0592682495701377
2692,-0.0591956585468323
2693,-0.0592748206459809
2694,-0.0592171835207181
2695,-0.0592963456198668
2696,-0.0185888466613568
2697,-0.0186680087605054
2698,-0.0186103716352427
2699,-0.0186895337343913
2700,-0.0186169427110859
2701,-0.0186961048102345
2702,-0.0186384676849717
2703,-0.0187176297841204
2704,0.0146793951027131
2705,0.0146002330035645
2706,0.0146578701288272
2707,0.0145787080296786
2708,0.014651299052984
2709,0.0145721369538354
2710,0.0146297740790981
2711,0.0145506119799495
2712,0.0552581109384595
2713,0.0551789488393108
2714,0.0552365859645736
2715,0.055157423865425
2716,0.0552300148887304
2717,0.0551508527895818
2718,0.0552084899148445
2719,0.0551293278156959
2720,-0.0595939728043084
2721,-0.059673134903457
2722,-0.0596154977781943
2723,-0.0596946598773429
2724,-0.0596220688540374
2725,-0.0597012309531861
2726,-0.0596435938279233
2727,-0.059722755927072
2728,-0.019015256968562
2729,-0.0190944190677106
2730,-0.0190367819424479
2731,-0.0191159440415965
2732,-0.0190433530182911
2733,-0.0191225151174397
2734,-0.0190648779921769
2735,-0.0191440400913256
2736,0.0142529847955079
2737,0.0141738226963593
2738,0.014231459821622
2739,0.0141522977224734
2740,0.0142248887457788
2741,0.0141457266466302
2742,0.014203363771893
2743,0.0141242016727443
2744,0.0548317006312543
2745,0.0547525385321057
2746,0.0548101756573684
2747,0.0547310135582198
2748,0.0548036045815252
2749,0.0547244424823766
2750,0.0547820796076394
2751,0.0547029175084907
2752,-0.0556446611330797
2753,-0.0557238232322284
2754,-0.0556661861069656
2755,-0.0557453482061142
2756,-0.0556727571828088
2757,-0.0557519192819574
2758,-0.0556942821566947
2759,-0.0557734442558433
2760,-0.0150659452973333
2761,-0.015145107396482
2762,-0.0150874702712192
2763,-0.0151666323703679
2764,-0.0150940413470624
2765,-0.015173203446211
2766,-0.0151155663209483
2767,-0.0151947284200969
2768,0.0182022964667366
2769,0.0181231343675879
2770,0.0181807714928507
2771,0.018101609393702
2772,0.0181742004170075
2773,0.0180950383178589
2774,0.0181526754431216
2775,0.018073513343973
2776,0.0587810123024829
2777,0.0587018502033343
2778,0.0587594873285971
2779,0.0586803252294484
2780,0.0587529162527539
2781,0.0586737541536052
2782,0.058731391278868
2783,0.0586522291797194
2784,-0.0560710714402849
2785,-0.0561502335394335
2786,-0.0560925964141708
2787,-0.0561717585133194
2788,-0.056099167490014
2789,-0.0561783295891626
2790,-0.0561206924638999
2791,-0.0561998545630485
2792,-0.0154923556045385
2793,-0.0155715177036872
2794,-0.0155138805784244
2795,-0.015593042677573
2796,-0.0155204516542676
2797,-0.0155996137534162
2798,-0.0155419766281535
2799,-0.0156211387273021
2800,0.0177758861595314
2801,0.0176967240603827
2802,0.0177543611856455
2803,0.0176751990864969
2804,0.0177477901098023
2805,0.0176686280106537
2806,0.0177262651359164
2807,0.0176471030367678
2808,0.0583546019952778
2809,0.0582754398961291
2810,0.0583330770213919
2811,0.0582539149222432
2812,0.0583265059455487
2813,0.0582473438464
2814,0.0583049809716628
2815,0.0582258188725142
2816,-0.053814854066355
2817,-0.0538940161655037
2818,-0.0538363790402409
2819,-0.0539155411393896
2820,-0.0538429501160841
2821,-0.0539221122152327
2822,-0.05386447508997
2823,-0.0539436371891186
2824,-0.0132361382306087
2825,-0.0133153003297573
2826,-0.0132576632044945
2827,-0.0133368253036432
2828,-0.0132642342803377
2829,-0.0133433963794864
2830,-0.0132857592542236
2831,-0.0133649213533722
2832,0.0200321035334612
2833,0.0199529414343126
2834,0.0200105785595754
2835,0.0199314164604267
2836,0.0200040074837322
2837,0.0199248453845835
2838,0.0199824825098463
2839,0.0199033204106977
2840,0.0606108193692076
2841,0.060531657270059
2842,0.0605892943953217
2843,0.0605101322961731
2844,0.0605827233194785
2845,0.0605035612203299
2846,0.0605611983455927
2847,0.0604820362464441
2848,-0.0542412643735602
2849,-0.0543204264727089
2850,-0.0542627893474461
2851,-0.0543419514465947
2852,-0.0542693604232893
2853,-0.0543485225224379
2854,-0.0542908853971752
2855,-0.0543700474963238
2856,-0.0136625485378138
2857,-0.0137417106369625
2858,-0.0136840735116997
2859,-0.0137632356108484
2860,-0.0136906445875429
2861,-0.0137698066866915
2862,-0.0137121695614288
2863,-0.0137913316605774
2864,0.0196056932262561
2865,0.0195265311271074
2866,0.0195841682523702
2867,0.0195050061532215
2868,0.019577597176527
2869,0.0194984350773784
2870,0.0195560722026411
2871,0.0194769101034925
2872,0.0601844090620024
2873,0.0601052469628538
2874,0.0601628840881166
2875,0.0600837219889679
2876,0.0601563130122734
2877,0.0600771509131247
2878,0.0601347880383875
2879,0.0600556259392388
2880,-0.0502919527023316
2881,-0.0503711148014802
2882,-0.0503134776762175
2883,-0.0503926397753661
2884,-0.0503200487520606
2885,-0.0503992108512093
2886,-0.0503415737259465
2887,-0.0504207358250952
2888,-0.0097132368665852
2889,-0.0097923989657338
2890,-0.0097347618404711
2891,-0.0098139239396197
2892,-0.0097413329163143
2893,-0.0098204950154629
2894,-0.0097628578902001
2895,-0.0098420199893488
2896,0.0235550048974847
2897,0.0234758427983361
2898,0.0235334799235988
2899,0.0234543178244502
2900,0.0235269088477556
2901,0.023447746748607
2902,0.0235053838738698
2903,0.0234262217747211
2904,0.0641337207332311
2905,0.0640545586340825
2906,0.0641121957593452
2907,0.0640330336601966
2908,0.064105624683502
2909,0.0640264625843534
2910,0.0640840997096161
2911,0.0640049376104675
2912,-0.0507183630095368
2913,-0.0507975251086854
2914,-0.0507398879834226
2915,-0.0508190500825713
2916,-0.0507464590592658
2917,-0.0508256211584145
2918,-0.0507679840331517
2919,-0.0508471461323003
2920,-0.0101396471737904
2921,-0.010218809272939
2922,-0.0101611721476763
2923,-0.0102403342468249
2924,-0.0101677432235194
2925,-0.0102469053226681
2926,-0.0101892681974053
2927,-0.010268430296554
2928,0.0231285945902795
2929,0.0230494324911309
2930,0.0231070696163936
2931,0.023027907517245
2932,0.0231004985405505
2933,0.0230213364414018
2934,0.0230789735666646
2935,0.0229998114675159
2936,0.0637073104260259
2937,0.0636281483268773
2938,0.06368578545214
2939,0.0636066233529914
2940,0.0636792143762969
2941,0.0636000522771482
2942,0.063657689402411
2943,0.0635785273032623
2944,-0.0541959388356185
2945,-0.0542751009347671
2946,-0.0542174638095044
2947,-0.054296625908653
2948,-0.0542240348853476
2949,-0.0543031969844962
2950,-0.0542455598592335
2951,-0.0543247219583821
2952,-0.0136172229998721
2953,-0.0136963850990208
2954,-0.013638747973758
2955,-0.0137179100729066
2956,-0.0136453190496012
2957,-0.0137244811487498
2958,-0.0136668440234871
2959,-0.0137460061226357
2960,0.0196510187641978
2961,0.0195718566650491
2962,0.0196294937903119
2963,0.0195503316911633
2964,0.0196229227144687
2965,0.0195437606153201
2966,0.0196013977405828
2967,0.0195222356414342
2968,0.0602297345999442
2969,0.0601505725007955
2970,0.0602082096260583
2971,0.0601290475269096
2972,0.0602016385502151
2973,0.0601224764510664
2974,0.0601801135763292
2975,0.0601009514771806
2976,-0.0546223491428237
2977,-0.0547015112419723
2978,-0.0546438741167096
2979,-0.0547230362158582
2980,-0.0546504451925528
2981,-0.0547296072917014
2982,-0.0546719701664386
2983,-0.0547511322655873
2984,-0.0140436333070773
2985,-0.0141227954062259
2986,-0.0140651582809632
2987,-0.0141443203801118
2988,-0.0140717293568064
2989,-0.014150891455955
2990,-0.0140932543306923
2991,-0.0141724164298409
2992,0.0192246084569926
2993,0.0191454463578439
2994,0.0192030834831067
2995,0.0191239213839581
2996,0.0191965124072635
2997,0.0191173503081149
2998,0.0191749874333776
2999,0.019095825334229
3000,0.059803324292739
3001,0.0597241621935903
3002,0.0597817993188531
3003,0.0597026372197045
3004,0.0597752282430099
3005,0.0596960661438613
3006,0.059753703269124
3007,0.0596745411699754
3008,-0.0506730374715951
3009,-0.0507521995707437
3010,-0.0506945624454809
3011,-0.0507737245446296
3012,-0.0507011335213241
3013,-0.0507802956204728
3014,-0.05072265849521
3015,-0.0508018205943586
3016,-0.0100943216358487
3017,-0.0101734837349973
3018,-0.0101158466097345
3019,-0.0101950087088832
3020,-0.0101224176855777
3021,-0.0102015797847264
3022,-0.0101439426594636
3023,-0.0102231047586122
3024,0.0231739201282212
3025,0.0230947580290726
3026,0.0231523951543354
3027,0.0230732330551867
3028,0.0231458240784922
3029,0.0230666619793435
3030,0.0231242991046063
3031,0.0230451370054576
3032,0.0637526359639676
3033,0.063673473864819
3034,0.0637311109900817
3035,0.0636519488909331
3036,0.0637245399142386
3037,0.0636453778150899
3038,0.0637030149403527
3039,0.063623852841204
3040,-0.0510994477788002
3041,-0.0511786098779489
3042,-0.0511209727526861
3043,-0.0512001348518348
3044,-0.0511275438285293
3045,-0.0512067059276779
3046,-0.0511490688024152
3047,-0.0512282309015638
3048,-0.0105207319430538
3049,-0.0105998940422025
3050,-0.0105422569169397
3051,-0.0106214190160884
3052,-0.0105488279927829
3053,-0.0106279900919316
3054,-0.0105703529666688
3055,-0.0106495150658174
3056,0.022747509821016
3057,0.0226683477218674
3058,0.0227259848471302
3059,0.0226468227479815
3060,0.022719413771287
3061,0.0226402516721383
3062,0.0226978887974011
3063,0.0226187266982525
3064,0.0633262256567624
3065,0.0632470635576138
3066,0.0633047006828766
3067,0.0632255385837279
3068,0.0632981296070334
3069,0.0632189675078847
3070,0.0632766046331475
3071,0.0631974425339989
3072,-0.0813024108746027
3073,-0.0813815729737514
3074,-0.0813239358484886
3075,-0.0814030979476372
3076,-0.0813305069243318
3077,-0.0814096690234804
3078,-0.0813520318982177
3079,-0.0814311939973663
3080,-0.0407236950388563
3081,-0.040802857138005
3082,-0.0407452200127422
3083,-0.0408243821118909
3084,-0.0407517910885854
3085,-0.040830953187734
3086,-0.0407733160624713
3087,-0.0408524781616199
3088,-0.0074554532747863
3089,-0.007534615373935
3090,-0.0074769782486722
3091,-0.0075561403478209
3092,-0.0074835493245154
3093,-0.007562711423664
3094,-0.0075050742984013
3095,-0.0075842363975499
3096,0.0331232625609599
3097,0.0330441004618113
3098,0.0331017375870741
3099,0.0330225754879254
3100,0.0330951665112309
3101,0.0330160044120822
3102,0.033073641537345
3103,0.0329944794381964
3104,-0.0817288211818079
3105,-0.0818079832809566
3106,-0.0817503461556938
3107,-0.0818295082548424
3108,-0.081756917231537
3109,-0.0818360793306856
3110,-0.0817784422054229
3111,-0.0818576043045715
3112,-0.0411501053460615
3113,-0.0412292674452102
3114,-0.0411716303199474
3115,-0.041250792419096
3116,-0.0411782013957906
3117,-0.0412573634949392
3118,-0.0411997263696765
3119,-0.0412788884688251
3120,-0.0078818635819915
3121,-0.0079610256811402
3122,-0.0079033885558774
3123,-0.007982550655026
3124,-0.0079099596317206
3125,-0.0079891217308692
3126,-0.0079314846056065
3127,-0.0080106467047551
3128,0.0326968522537548
3129,0.0326176901546061
3130,0.0326753272798689
3131,0.0325961651807202
3132,0.0326687562040257
3133,0.0325895941048771
3134,0.0326472312301398
3135,0.0325680691309912
3136,-0.0777795095105793
3137,-0.0778586716097279
3138,-0.0778010344844652
3139,-0.0778801965836138
3140,-0.0778076055603083
3141,-0.077886767659457
3142,-0.0778291305341942
3143,-0.0779082926333429
3144,-0.0372007936748329
3145,-0.0372799557739815
3146,-0.0372223186487188
3147,-0.0373014807478674
3148,-0.0372288897245619
3149,-0.0373080518237106
3150,-0.0372504146984478
3151,-0.0373295767975965
3152,-0.0039325519107629
3153,-0.0040117140099115
3154,-0.0039540768846488
3155,-0.0040332389837974
3156,-0.003960647960492
3157,-0.0040398100596406
3158,-0.0039821729343778
3159,-0.0040613350335265
3160,0.0366461639249834
3161,0.0365670018258348
3162,0.0366246389510975
3163,0.0365454768519489
3164,0.0366180678752543
3165,0.0365389057761057
3166,0.0365965429013685
3167,0.0365173808022198
3168,-0.0782059198177844
3169,-0.0782850819169331
3170,-0.0782274447916703
3171,-0.078306606890819
3172,-0.0782340158675135
3173,-0.0783131779666622
3174,-0.0782555408413994
3175,-0.078334702940548
3176,-0.0376272039820381
3177,-0.0377063660811867
3178,-0.0376487289559239
3179,-0.0377278910550726
3180,-0.0376553000317671
3181,-0.0377344621309158
3182,-0.037676825005653
3183,-0.0377559871048016
3184,-0.0043589622179681
3185,-0.0044381243171167
3186,-0.0043804871918539
3187,-0.0044596492910026
3188,-0.0043870582676971
3189,-0.0044662203668458
3190,-0.004408583241583
3191,-0.0044877453407316
3192,0.0362197536177782
3193,0.0361405915186296
3194,0.0361982286438924
3195,0.0361190665447437
3196,0.0361916575680492
3197,0.0361124954689005
3198,0.0361701325941633
3199,0.0360909704950146
3200,-0.0816834956438662
3201,-0.0817626577430148
3202,-0.0817050206177521
3203,-0.0817841827169007
3204,-0.0817115916935953
3205,-0.0817907537927439
3206,-0.0817331166674811
3207,-0.0818122787666298
3208,-0.0411047798081198
3209,-0.0411839419072684
3210,-0.0411263047820057
3211,-0.0412054668811543
3212,-0.0411328758578489
3213,-0.0412120379569975
3214,-0.0411544008317348
3215,-0.0412335629308834
3216,-0.0078365380440498
3217,-0.0079157001431985
3218,-0.0078580630179357
3219,-0.0079372251170843
3220,-0.0078646340937789
3221,-0.0079437961929275
3222,-0.0078861590676648
3223,-0.0079653211668134
3224,0.0327421777916965
3225,0.0326630156925478
3226,0.0327206528178106
3227,0.032641490718662
3228,0.0327140817419674
3229,0.0326349196428188
3230,0.0326925567680815
3231,0.0326133946689329
3232,-0.0821099059510714
3233,-0.08218906805022
3234,-0.0821314309249573
3235,-0.0822105930241059
3236,-0.0821380020008005
3237,-0.0822171640999491
3238,-0.0821595269746863
3239,-0.082238689073835
3240,-0.041531190115325
3241,-0.0416103522144736
3242,-0.0415527150892109
3243,-0.0416318771883595
3244,-0.0415592861650541
3245,-0.0416384482642027
3246,-0.0415808111389399
3247,-0.0416599732380886
3248,-0.008262948351255
3249,-0.0083421104504036
3250,-0.0082844733251409
3251,-0.0083636354242895
3252,-0.0082910444009841
3253,-0.0083702065001327
3254,-0.0083125693748699
3255,-0.0083917314740186
3256,0.0323157674844913
3257,0.0322366053853427
3258,0.0322942425106054
3259,0.0322150804114568
3260,0.0322876714347622
3261,0.0322085093356136
3262,0.0322661464608763
3263,0.0321869843617277
3264,-0.0781605942798427
3265,-0.0782397563789914
3266,-0.0781821192537286
3267,-0.0782612813528773
3268,-0.0781886903295718
3269,-0.0782678524287205
3270,-0.0782102153034577
3271,-0.0782893774026063
3272,-0.0375818784440964
3273,-0.037661040543245
3274,-0.0376034034179822
3275,-0.0376825655171309
3276,-0.0376099744938254
3277,-0.0376891365929741
3278,-0.0376314994677113
3279,-0.0377106615668599
3280,-0.0043136366800264
3281,-0.004392798779175
3282,-0.0043351616539122
3283,-0.0044143237530609
3284,-0.0043417327297554
3285,-0.0044208948289041
3286,-0.0043632577036413
3287,-0.0044424198027899
3288,0.0362650791557199
3289,0.0361859170565713
3290,0.0362435541818341
3291,0.0361643920826854
3292,0.0362369831059909
3293,0.0361578210068422
3294,0.036215458132105
3295,0.0361362960329564
3296,-0.0785870045870479
3297,-0.0786661666861966
3298,-0.0786085295609338
3299,-0.0786876916600824
3300,-0.078615100636777
3301,-0.0786942627359256
3302,-0.0786366256106629
3303,-0.0787157877098115
3304,-0.0380082887513015
3305,-0.0380874508504502
3306,-0.0380298137251874
3307,-0.038108975824336
3308,-0.0380363848010306
3309,-0.0381155469001792
3310,-0.0380579097749165
3311,-0.0381370718740651
3312,-0.0047400469872315
3313,-0.0048192090863802
3314,-0.0047615719611174
3315,-0.0048407340602661
3316,-0.0047681430369606
3317,-0.0048473051361092
3318,-0.0047896680108465
3319,-0.0048688301099951
3320,0.0358386688485148
3321,0.0357595067493661
3322,0.0358171438746289
3323,0.0357379817754802
3324,0.0358105727987857
3325,0.0357314106996371
3326,0.0357890478248998
3327,0.0357098857257512
3328,-0.076330787213118
3329,-0.0764099493122667
3330,-0.0763523121870039
3331,-0.0764314742861526
3332,-0.0763588832628471
3333,-0.0764380453619958
3334,-0.076380408236733
3335,-0.0764595703358816
3336,-0.0357520713773717
3337,-0.0358312334765203
3338,-0.0357735963512575
3339,-0.0358527584504062
3340,-0.0357801674271007
3341,-0.0358593295262494
3342,-0.0358016924009866
3343,-0.0358808545001352
3344,-0.0024838296133017
3345,-0.0025629917124503
3346,-0.0025053545871875
3347,-0.0025845166863362
3348,-0.0025119256630307
3349,-0.0025910877621794
3350,-0.0025334506369166
3351,-0.0026126127360652
3352,0.0380948862224446
3353,0.038015724123296
3354,0.0380733612485587
3355,0.0379941991494101
3356,0.0380667901727156
3357,0.0379876280735669
3358,0.0380452651988297
3359,0.037966103099681
3360,-0.0767571975203233
3361,-0.0768363596194719
3362,-0.0767787224942091
3363,-0.0768578845933578
3364,-0.0767852935700523
3365,-0.0768644556692009
3366,-0.0768068185439382
3367,-0.0768859806430868
3368,-0.0361784816845768
3369,-0.0362576437837255
3370,-0.0362000066584627
3371,-0.0362791687576114
3372,-0.0362065777343059
3373,-0.0362857398334545
3374,-0.0362281027081918
3375,-0.0363072648073404
3376,-0.0029102399205069
3377,-0.0029894020196555
3378,-0.0029317648943927
3379,-0.0030109269935414
3380,-0.0029383359702359
3381,-0.0030174980693846
3382,-0.0029598609441218
3383,-0.0030390230432704
3384,0.0376684759152394
3385,0.0375893138160908
3386,0.0376469509413536
3387,0.0375677888422049
3388,0.0376403798655104
3389,0.0375612177663617
3390,0.0376188548916245
3391,0.0375396927924759
3392,-0.0728078858490946
3393,-0.0728870479482432
3394,-0.0728294108229805
3395,-0.0729085729221291
3396,-0.0728359818988237
3397,-0.0729151439979723
3398,-0.0728575068727095
3399,-0.0729366689718582
3400,-0.0322291700133482
3401,-0.0323083321124968
3402,-0.0322506949872341
3403,-0.0323298570863827
3404,-0.0322572660630773
3405,-0.0323364281622259
3406,-0.0322787910369632
3407,-0.0323579531361118
3408,0.0010390717507217
3409,0.0009599096515731
3410,0.0010175467768358
3411,0.0009383846776872
3412,0.0010109757009926
3413,0.000931813601844
3414,0.0009894507271068
3415,0.0009102886279581
3416,0.0416177875864681
3417,0.0415386254873194
3418,0.0415962626125822
3419,0.0415171005134336
3420,0.041589691536739
3421,0.0415105294375904
3422,0.0415681665628531
3423,0.0414890044637045
3424,-0.0732342961562998
3425,-0.0733134582554484
3426,-0.0732558211301857
3427,-0.0733349832293343
3428,-0.0732623922060288
3429,-0.0733415543051775
3430,-0.0732839171799147
3431,-0.0733630792790634
3432,-0.0326555803205534
3433,-0.032734742419702
3434,-0.0326771052944393
3435,-0.0327562673935879
3436,-0.0326836763702825
3437,-0.0327628384694311
3438,-0.0327052013441683
3439,-0.032784363443317
3440,0.0006126614435165
3441,0.0005334993443679
3442,0.0005911364696306
3443,0.000511974370482
3444,0.0005845653937874
3445,0.0005054032946388
3446,0.0005630404199016
3447,0.0004838783207529
3448,0.0411913772792629
3449,0.0411122151801143
3450,0.041169852305377
3451,0.0410906902062284
3452,0.0411632812295338
3453,0.0410841191303852
3454,0.041141756255648
3455,0.0410625941564993
3456,-0.0767118719823815
3457,-0.0767910340815302
3458,-0.0767333969562674
3459,-0.076812559055416
3460,-0.0767399680321106
3461,-0.0768191301312592
3462,-0.0767614930059965
3463,-0.0768406551051451
3464,-0.0361331561466351
3465,-0.0362123182457838
3466,-0.036154681120521
3467,-0.0362338432196696
3468,-0.0361612521963642
3469,-0.0362404142955128
3470,-0.0361827771702501
3471,-0.0362619392693987
3472,-0.0028649143825651
3473,-0.0029440764817138
3474,-0.002886439356451
3475,-0.0029656014555997
3476,-0.0028930104322942
3477,-0.0029721725314428
3478,-0.0029145354061801
3479,-0.0029936975053287
3480,0.0377138014531812
3481,0.0376346393540325
3482,0.0376922764792953
3483,0.0376131143801466
3484,0.0376857054034521
3485,0.0376065433043035
3486,0.0376641804295662
3487,0.0375850183304176
3488,-0.0771382822895867
3489,-0.0772174443887354
3490,-0.0771598072634726
3491,-0.0772389693626212
3492,-0.0771663783393158
3493,-0.0772455404384644
3494,-0.0771879033132016
3495,-0.0772670654123503
3496,-0.0365595664538403
3497,-0.036638728552989
3498,-0.0365810914277262
3499,-0.0366602535268748
3500,-0.0365876625035694
3501,-0.036666824602718
3502,-0.0366091874774553
3503,-0.0366883495766039
3504,-0.0032913246897703
3505,-0.003370486788919
3506,-0.0033128496636562
3507,-0.0033920117628048
3508,-0.0033194207394994
3509,-0.003398582838648
3510,-0.0033409457133853
3511,-0.0034201078125339
3512,0.037287391145976
3513,0.0372082290468273
3514,0.0372658661720901
3515,0.0371867040729415
3516,0.0372592950962469
3517,0.0371801329970983
3518,0.037237770122361
3519,0.0371586080232124
3520,-0.0731889706183581
3521,-0.0732681327175067
3522,-0.0732104955922439
3523,-0.0732896576913926
3524,-0.0732170666680871
3525,-0.0732962287672358
3526,-0.073238591641973
3527,-0.0733177537411216
3528,-0.0326102547826117
3529,-0.0326894168817603
3530,-0.0326317797564976
3531,-0.0327109418556462
3532,-0.0326383508323407
3533,-0.0327175129314894
3534,-0.0326598758062266
3535,-0.0327390379053753
3536,0.0006579869814582
3537,0.0005788248823096
3538,0.0006364620075723
3539,0.0005572999084237
3540,0.0006298909317292
3541,0.0005507288325805
3542,0.0006083659578433
